# PING	google.com
# Started at: 2018-06-19T21:04:41+01:00
# duration(ms)	epoch(ms)	timeFromDayStart(ms)
9.723	1529438681485	72281485
30.666	1529438682532	72282532
10.935	1529438683558	72283558
10.554	1529438684582	72284582
11.189	1529438685604	72285604
10.779	1529438686629	72286629
9.239	1529438687653	72287653
11.504	1529438688676	72288676
11.150	1529438689702	72289702
11.795	1529438690727	72290727
