# yahoo.com
# Started at: 2018-03-30T23:39:09+01:00
# duration(ms)\tepoch(ms)
140	1522449549648
139	1522449554839
139	1522449560033
140	1522449565234
141	1522449570435
139	1522449575627
140	1522449580824
140	1522449586021
139	1522449591214
139	1522449596410
140	1522449601622
140	1522449606820
139	1522449612016
139	1522449622067
140	1522449627262
139	1522449632454
141	1522449637658
140	1522449642851
147	1522449648063
149	1522449653270
147	1522449658474
147	1522449663679
170	1522449669066
146	1522449674281
147	1522449679493
147	1522449684694
146	1522449689908
147	1522449695107
148	1522449700317
148	1522449705521
148	1522449710724
148	1522449715925
147	1522449721130
147	1522449726329
147	1522449731531
147	1522449736732
147	1522449741931
147	1522449747147
147	1522449752353
146	1522449757553
147	1522449762752
155	1522449767971
147	1522449773172
146	1522449778371
147	1522449783571
146	1522449788770
148	1522449793970
147	1522449799173
147	1522449804373
147	1522449809573
146	1522449814771
146	1522449819969
147	1522449825172
148	1522449830377
148	1522449835588
148	1522449840788
148	1522449845988
147	1522449851192
147	1522449856399
147	1522449861602
148	1522449866805
148	1522449872013
147	1522449877215
146	1522449882415
166	1522449887682
150	1522449892898
148	1522449898103
147	1522449903302
148	1522449908513
147	1522449913710
151	1522449918922
150	1522449924126
151	1522449929329
150	1522449934537
150	1522449939739
149	1522449944952
152	1522449950185
150	1522449955388
151	1522449960598
151	1522449965813
150	1522449971047
170	1522449976308
150	1522449981514
149	1522449986716
150	1522449991920
150	1522449997124
150	1522450002330
151	1522450007538
150	1522450012755
150	1522450017962
149	1522450023164
151	1522450028367
149	1522450033571
151	1522450038777
150	1522450043981
151	1522450049199
149	1522450054399
150	1522450059602
149	1522450064808
151	1522450070013
149	1522450075223
150	1522450080441
151	1522450085654
149	1522450090858
150	1522450096084
151	1522450101295
150	1522450106506
149	1522450111708
151	1522450116917
150	1522450122139
150	1522450127340
150	1522450132546
149	1522450137750
151	1522450142961
151	1522450148170
150	1522450153377
151	1522450158595
150	1522450163799
149	1522450169007
149	1522450174216
150	1522450179423
153	1522450184634
151	1522450189844
149	1522450195054
149	1522450200261
150	1522450205466
149	1522450210668
150	1522450215889
150	1522450221093
150	1522450226316
149	1522450231522
150	1522450236749
152	1522450241976
153	1522450247181
149	1522450252384
150	1522450257595
151	1522450262808
150	1522450268014
150	1522450273220
151	1522450278424
151	1522450283632
150	1522450288836
149	1522450294042
151	1522450299250
150	1522450304458
153	1522450309666
151	1522450314876
149	1522450320096
151	1522450325302
150	1522450330511
150	1522450335713
150	1522450340927
