# google.com
# Started at: 2018-03-30T23:39:09+01:00
# duration(ms)\tepoch(ms)
24.1	1522449549535
24.0	1522449554611
24.3	1522449559689
25.4	1522449564767
24.7	1522449569850
23.8	1522449574931
24.7	1522449580014
25.2	1522449585099
24.2	1522449590180
24.8	1522449595258
24.5	1522449600341
24.1	1522449605421
24.5	1522449610514
24.1	1522449615612
24.1	1522449620693
24.4	1522449625793
23.7	1522449630876
24.7	1522449635963
25.4	1522449641046
25.0	1522449646129
24.2	1522449651210
25.3	1522449656294
24.5	1522449661379
26.0	1522449666460
25.0	1522449671546
25.7	1522449676636
25.7	1522449681713
25.8	1522449686797
25.1	1522449691901
25.5	1522449696986
25.3	1522449702064
25.4	1522449707142
25.1	1522449712227
25.4	1522449717306
25.2	1522449722383
26.2	1522449727465
24.3	1522449732544
24.0	1522449737623
24.8	1522449742698
45.5	1522449752742
24.9	1522449757819
25.2	1522449762894
26.7	1522449767996
27.1	1522449773077
25.0	1522449778159
23.4	1522449783235
24.2	1522449788318
24.8	1522449793395
25.9	1522449798478
25.4	1522449803557
25.0	1522449808634
25.4	1522449813720
24.7	1522449818802
24.1	1522449823884
41.9	1522449828989
24.0	1522449834068
23.9	1522449839144
24.4	1522449844220
24.3	1522449849304
24.8	1522449854386
24.2	1522449859470
23.0	1522449864547
24.3	1522449869623
23.5	1522449874699
26.4	1522449879781
38.2	1522449884894
46.5	1522449890052
23.5	1522449895130
24.2	1522449900206
25.1	1522449905285
25.2	1522449910369
23.9	1522449915450
24.2	1522449920525
27.2	1522449925603
24.0	1522449930682
23.6	1522449935762
25.5	1522449940841
24.4	1522449945921
24.0	1522449951005
25.3	1522449956089
24.6	1522449961170
25.6	1522449966255
25.5	1522449971349
29.4	1522449976446
24.6	1522449981531
24.4	1522449986607
28.1	1522449991705
28.3	1522449996808
29.8	1522450001891
28.9	1522450006977
28.9	1522450012067
28.0	1522450017151
28.4	1522450022240
28.8	1522450027328
28.1	1522450032441
29.1	1522450037533
28.1	1522450042611
29.0	1522450047697
27.5	1522450052777
27.6	1522450057857
28.3	1522450062937
27.4	1522450068015
27.7	1522450073101
27.6	1522450078183
29.4	1522450083268
28.5	1522450088351
28.5	1522450093433
27.5	1522450098515
27.7	1522450103598
27.7	1522450108681
28.9	1522450113765
29.4	1522450118847
27.9	1522450123936
27.5	1522450129018
27.3	1522450134105
29.0	1522450139193
28.5	1522450144282
27.9	1522450149368
27.6	1522450154451
27.5	1522450159534
29.0	1522450164618
28.3	1522450169703
29.0	1522450174788
27.6	1522450179872
27.4	1522450184950
28.1	1522450190030
27.9	1522450195115
27.8	1522450200201
28.8	1522450205286
28.9	1522450210375
28.5	1522450215464
28.1	1522450220554
28.4	1522450225645
28.4	1522450230726
29.0	1522450235811
28.7	1522450240912
27.9	1522450245992
27.6	1522450251071
28.2	1522450256152
28.7	1522450261243
29.2	1522450266326
28.9	1522450271407
28.4	1522450276491
27.4	1522450281571
25.1	1522450286675
24.4	1522450291749
24.7	1522450296825
26.0	1522450301907
23.1	1522450306983
23.6	1522450312119
28.9	1522450317202
35.9	1522450322336
26.1	1522450327414
24.1	1522450332499
25.3	1522450337577
25.8	1522450342663
24.2	1522450347740
25.0	1522450352822
23.6	1522450357906
23.8	1522450362987
25.2	1522450368067
24.6	1522450373145
24.9	1522450378224
24.7	1522450383300
24.2	1522450388386
24.1	1522450393462
24.1	1522450398542
25.0	1522450403624
23.7	1522450408700
24.6	1522450413780
24.7	1522450418867
24.0	1522450423951
25.0	1522450429036
25.0	1522450434122
25.9	1522450439204
24.6	1522450444287
24.5	1522450449372
25.2	1522450454457
24.8	1522450459543
24.2	1522450464623
26.0	1522450469705
24.2	1522450474792
24.8	1522450479873
24.6	1522450484952
