# meraki.com
# Started at: 2018-03-30T23:39:09+01:00
# duration(ms)\tepoch(ms)
26.2	1522449549605
25.1	1522449554681
25.3	1522449559761
26.3	1522449564845
25.5	1522449569929
26.0	1522449575011
27.3	1522449580089
25.4	1522449585170
25.3	1522449590297
24.9	1522449595373
24.9	1522449600454
24.5	1522449605529
25.3	1522449610605
24.1	1522449615679
25.8	1522449620760
24.2	1522449625842
26.0	1522449630921
25.9	1522449636003
25.3	1522449641085
23.8	1522449646163
28.1	1522449651243
24.8	1522449656321
26.3	1522449661415
24.8	1522449666495
24.9	1522449671577
27.1	1522449676660
26.3	1522449681741
25.2	1522449686827
24.7	1522449691905
26.9	1522449696989
25.0	1522449702069
24.5	1522449707143
27.3	1522449712253
26.0	1522449717333
25.5	1522449722412
24.8	1522449727492
24.8	1522449732567
26.7	1522449737650
25.4	1522449742727
52.0	1522449747868
26.9	1522449752948
26.4	1522449758028
25.2	1522449763103
26.9	1522449768183
26.7	1522449773279
26.2	1522449778361
24.4	1522449783437
26.3	1522449788526
24.7	1522449793606
25.6	1522449798685
24.9	1522449803760
24.5	1522449808836
25.4	1522449813917
25.9	1522449818995
25.7	1522449824074
25.8	1522449829154
26.3	1522449834282
25.7	1522449839360
24.7	1522449844436
26.1	1522449849515
25.5	1522449854590
26.2	1522449859668
26.3	1522449864745
24.7	1522449869819
25.5	1522449874894
25.3	1522449879977
51.8	1522449885124
32.8	1522449890225
24.7	1522449895303
26.5	1522449900379
25.9	1522449905459
25.2	1522449910539
25.8	1522449915621
24.8	1522449920698
27.8	1522449925777
26.3	1522449930854
24.9	1522449935930
25.4	1522449941009
25.4	1522449946085
25.8	1522449951164
26.4	1522449956310
26.4	1522449961388
25.6	1522449966468
26.4	1522449971543
47.2	1522449976695
27.1	1522449981773
26.3	1522449986851
25.9	1522449991928
26.1	1522449997006
25.1	1522450002081
26.0	1522450007159
25.9	1522450012237
25.3	1522450017316
25.7	1522450022395
26.5	1522450027476
26.2	1522450032553
25.5	1522450037630
25.5	1522450042710
26.2	1522450047789
26.0	1522450052867
26.0	1522450057966
25.5	1522450063044
26.5	1522450068138
25.1	1522450073215
25.2	1522450078316
26.2	1522450083395
26.5	1522450088476
26.4	1522450093557
26.0	1522450098635
27.4	1522450103716
25.4	1522450108793
26.8	1522450113873
26.1	1522450118949
26.6	1522450124029
26.3	1522450129106
26.6	1522450134184
26.0	1522450139262
24.5	1522450144337
25.7	1522450149413
25.8	1522450154494
25.7	1522450159571
25.7	1522450164650
25.6	1522450169728
32.4	1522450174824
25.9	1522450179906
25.7	1522450184984
25.8	1522450190061
26.6	1522450195166
26.7	1522450200261
26.2	1522450205341
25.7	1522450210417
26.4	1522450215499
25.9	1522450220577
25.2	1522450225653
26.0	1522450230731
26.4	1522450235811
28.6	1522450240894
26.2	1522450245972
25.3	1522450251051
24.3	1522450256156
25.8	1522450261238
25.3	1522450266321
26.3	1522450271398
25.0	1522450276478
26.7	1522450281563
25.4	1522450286641
26.2	1522450291724
25.6	1522450296803
26.6	1522450301886
25.7	1522450306969
25.0	1522450312142
25.8	1522450317227
31.7	1522450322332
26.6	1522450327413
25.3	1522450332496
27.1	1522450337574
25.4	1522450342661
26.0	1522450347740
26.4	1522450352820
25.4	1522450357903
26.1	1522450362986
24.7	1522450368079
25.7	1522450373174
25.7	1522450378252
26.2	1522450383327
26.0	1522450388412
26.2	1522450393492
25.5	1522450398573
25.7	1522450403655
24.8	1522450408730
26.9	1522450413815
26.5	1522450418901
24.6	1522450423985
26.5	1522450429069
25.1	1522450434190
25.0	1522450439273
25.7	1522450444356
25.7	1522450449436
24.4	1522450454517
25.7	1522450459594
25.2	1522450464681
25.5	1522450469765
25.9	1522450474844
25.4	1522450479932
24.7	1522450485015
27.0	1522450490098
25.4	1522450495175
25.2	1522450500255
24.7	1522450505337
25.3	1522450510416
25.9	1522450515502
25.4	1522450520581
25.4	1522450525689
25.6	1522450530768
24.8	1522450535847
25.1	1522450540926
26.2	1522450546004
24.8	1522450551082
25.5	1522450556163
25.8	1522450561251
26.2	1522450566333
25.9	1522450571421
25.3	1522450576503
25.1	1522450581583
25.5	1522450586703
26.0	1522450591784
24.1	1522450596862
27.2	1522450601947
25.3	1522450607030
24.6	1522450612178
25.6	1522450617260
25.6	1522450622339
25.2	1522450627416
25.2	1522450632496
25.1	1522450637574
25.4	1522450642659
25.5	1522450647767
25.0	1522450652843
24.8	1522450657926
24.1	1522450663007
51.8	1522450668168
