# https://yahoo.com
# Started at: 2018-03-30T23:39:09+01:00
# duration(ms)\tcode\tsize(Bytes)\tepoch(ms)
1682	200	397078	1522449551134
1559	200	397080	1522449562694
1483	200	397078	1522449574178
1515	200	397080	1522449585694
1561	200	397214	1522449597257
1530	200	397081	1522449608791
1482	200	397079	1522449620275
1527	200	396972	1522449631803
1988	200	397082	1522449643795
1628	200	397214	1522449655426
1772	200	396865	1522449667199
1694	200	396865	1522449678894
1589	200	397216	1522449690485
1501	200	396974	1522449701991
1713	200	396866	1522449713706
1470	200	396866	1522449725176
1497	200	396865	1522449736674
2616	200	396865	1522449749297
1530	200	397215	1522449760828
1504	200	397292	1522449772335
1639	200	396862	1522449783996
2062	200	396865	1522449796059
1598	200	396865	1522449807664
1533	200	396863	1522449819202
1548	200	396865	1522449830751
1534	200	396973	1522449842287
1497	200	396267	1522449853785
3164	200	396865	1522449866950
1588	200	396866	1522449878539
2886	200	396864	1522449891426
1575	200	397291	1522449903003
1536	200	397293	1522449914540
1564	200	396971	1522449926105
1678	200	397080	1522449937784
1720	200	397468	1522449949505
1569	200	397081	1522449961075
1587	200	397082	1522449972663
1548	200	397079	1522449984216
1676	200	396973	1522449995895
1662	200	397080	1522450007577
1616	200	397081	1522450019194
1593	200	397292	1522450030789
1554	200	397080	1522450042355
1528	200	397080	1522450053884
1701	200	397216	1522450065586
1592	200	397081	1522450077178
1530	200	397212	1522450088709
1550	200	397080	1522450100261
1549	200	397292	1522450111812
1560	200	397081	1522450123374
1583	200	396972	1522450134963
1562	200	397293	1522450146530
1546	200	396973	1522450158077
1723	200	397082	1522450169807
1508	200	396972	1522450181317
1487	200	397081	1522450192806
1582	200	397080	1522450204390
1516	200	397080	1522450215907
1610	200	397081	1522450227528
2488	200	397361	1522450240017
1707	200	397292	1522450251725
1621	200	397081	1522450263348
1600	200	397214	1522450274948
1526	200	397079	1522450286475
1691	200	397375	1522450298167
1698	200	397294	1522450309868
1597	200	397375	1522450321472
1562	200	397079	1522450333036
1717	200	397080	1522450344753
1554	200	397081	1522450356315
1575	200	397080	1522450367897
1591	200	397374	1522450379488
1543	200	397082	1522450391033
1528	200	397082	1522450402562
1691	200	397081	1522450414254
1583	200	397293	1522450425838
1530	200	397376	1522450437373
2144	200	397081	1522450449520
1544	200	397082	1522450461066
1698	200	397081	1522450472766
1598	200	397079	1522450484365
1670	200	397081	1522450496039
1522	200	397376	1522450507563
1457	200	397081	1522450519021
1526	200	397292	1522450530548
2048	200	397080	1522450542597
1674	200	397082	1522450554274
1557	200	397081	1522450565832
1531	200	396621	1522450577366
3995	200	397376	1522450591367
1544	200	396440	1522450602914
1736	200	397078	1522450614653
1459	200	397372	1522450626114
1624	200	397078	1522450637740
1607	200	397376	1522450649347
1603	200	397081	1522450660956
3329	200	397079	1522450674288
1550	200	397293	1522450685838
3031	200	397079	1522450698869
1617	200	397081	1522450710486
1520	200	397215	1522450722010
2691	200	397616	1522450734702
2365	200	397694	1522450747068
3174	200	397082	1522450760243
1485	200	397213	1522450771730
2366	200	397617	1522450784097
1771	200	397293	1522450795871
1669	200	397293	1522450807542
3267	200	397377	1522450820815
1588	200	397377	1522450832407
1720	200	397080	1522450844134
2784	200	397082	1522450856923
1735	200	397216	1522450868664
2882	200	397292	1522450881550
1596	200	397081	1522450893152
2683	200	396973	1522450905838
2299	200	397290	1522450918139
1623	200	397081	1522450929764
2752	200	397080	1522450942517
1559	200	397081	1522450954078
1505	200	397216	1522450965588
2732	200	396973	1522450978322
4911	200	397080	1522450993235
1641	200	397081	1522451004877
1603	200	397291	1522451016486
2102	200	397294	1522451028590
6877	200	397293	1522451045472
2400	200	397081	1522451057877
2220	200	397082	1522451070101
2174	200	397080	1522451082277
8014	200	397080	1522451100293
1792	200	397080	1522451112087
7373	200	397081	1522451129461
1613	200	397212	1522451141102
2549	200	397293	1522451153665
6845	200	397215	1522451170512
1766	200	397078	1522451182282
2524	200	397082	1522451194810
2405	200	396488	1522451207222
1671	200	397212	1522451218896
2753	200	397079	1522451231656
1566	200	397293	1522451243223
2675	200	397214	1522451255900
2502	200	397215	1522451268405
1655	200	396426	1522451280061
1574	200	396974	1522451291640
1725	200	396972	1522451303374
1652	200	396974	1522451315031
3304	200	397082	1522451328337
3981	200	397292	1522451342319
2119	200	396832	1522451354441
1628	200	396974	1522451366071
1618	200	397216	1522451377693
3000	200	397081	1522451390700
8432	200	397079	1522451409134
3369	200	397081	1522451422506
2018	200	397215	1522451434525
1748	200	396973	1522451446275
3124	200	397292	1522451459405
1657	200	397082	1522451471066
1595	200	397081	1522451482662
2307	200	397214	1522451494971
2092	200	397079	1522451507068
2492	200	397080	1522451519563
1756	200	397080	1522451531322
1682	200	396972	1522451543005
