# PING	n2.me43raki.com
# Started at: 2018-06-03T21:59:37+01:00
# duration(ms)	epoch(ms)	timeFromDayStart(ms)
-1	1528059577491	75577491
-1	1528059579507	75579507
-1	1528059581527	75581527
-1	1528059583536	75583536
-1	1528059585552	75585552
-1	1528059587568	75587568
-1	1528059589581	75589581
-1	1528059591601	75591601
-1	1528059593617	75593617
-1	1528059595689	75595689
